ret,vol,sharpe,w_RELIANCE,w_HDFCBANK,w_ICICIBANK,w_INFY,w_TCS,w_AXISBANK,w_BAJFINANCE,w_DRREDDY,w_HINDUNILVR,w_ITC,w_MARUTI,w_ONGC,w_SUNPHARMA,w_WIPRO
0.1130896908783967,0.14936247129961347,0.32196635781374583,5.475053068918598e-18,0.0,0.1753754605939126,0.06960208304748088,0.15329918530784936,0.059995225018386354,0.043296967556775805,0.11736052123349854,0.006070721636470665,0.05218932751289592,0.037269362885417205,0.17860690365194146,0.08940966616777606,0.017524575387595286
0.1140179681668119,0.14961470216831582,0.32762801687541987,3.2439583876306352e-18,4.27534870422431e-19,0.17576369366249678,0.06717073119990491,0.1518390368836455,0.06267028901103927,0.04436148911743133,0.115923388546253,0.0054862728845392434,0.05251413246237439,0.03829854978240795,0.1812772814990461,0.08747665178807397,0.017218483162787495
0.11494624545522852,0.14987514919899042,0.33325234851919644,0.0,0.0,0.17614747594345975,0.06473829863526427,0.15037290394481448,0.0653435905830764,0.04542394541289875,0.1144917709569916,0.004896691248705785,0.05284825880552552,0.03932691825832697,0.1839463764286796,0.08554766992332462,0.016916099858932408
0.115874522743629,0.15014376928489173,0.33883872095349254,6.799212826879435e-18,0.0,0.1765374155620445,0.0623066360789185,0.14891101556698605,0.06801995070034245,0.04648843215845685,0.11305343553460245,0.004313783947256784,0.05317053397084803,0.04035646472034097,0.18661554478608042,0.08361475373005205,0.016612033244071005
0.11680280003209456,0.1504205188635224,0.3443865266752311,2.675960450237326e-18,0.0,0.17692905970012188,0.05987533645065763,0.1474547451269864,0.07069429034005732,0.04755208547335142,0.11161484499223943,0.0037308522060951056,0.05349504025011671,0.04138512770337635,0.1892859611540032,0.08167948551555462,0.01630317108743999
0.11773107732050472,0.15070535318301434,0.3498951842571172,3.324934548956441e-18,2.278778202713937e-19,0.17731736213775903,0.05744270838963425,0.1459948741899184,0.07336766285784384,0.04861564823185339,0.11017917428185782,0.0031456120485262606,0.05382312516880979,0.04241442368614196,0.1919559805337931,0.07974642449442677,0.015997003979435466
0.11865935460894635,0.15099822647015368,0.3553641381314678,0.0,0.0,0.17770821284864563,0.0550051404801032,0.14453833872779406,0.0760343581168236,0.04967732843697493,0.10874695262052851,0.0025563352691063933,0.05416281266497748,0.04344193340877259,0.19462535448864524,0.0778133528263914,0.015689880111237064
0.11958763189738644,0.15129909231855332,0.360792857781689,1.0141862770481564e-18,0.0,0.17809630567540402,0.052573531934621276,0.14309167937839656,0.0786928986102003,0.05073838426147776,0.10731082358882722,0.001960554278777619,0.05450911042311405,0.04446578556504707,0.19730267872426552,0.07587762234961848,0.01538062521025012
0.12051590918579035,0.1516079022027037,0.3661808413625045,0.0,6.114072694013526e-21,0.1784921216165074,0.05015929848608351,0.14163264884330654,0.0813739714049657,0.051799366799706065,0.10586915870569157,0.0013810554708784464,0.05481920802972558,0.045494185260544426,0.19997392303450787,0.07392966666614606,0.01507539568193689
0.12144418647421738,0.1519262901435916,0.37152349616955516,8.253967934462566e-19,0.0,0.18043978087386328,0.04678812649503108,0.13977398293297277,0.08541029722807275,0.053457140255314006,0.10441440852381675,0.0008495969443731797,0.05545138973982676,0.047257630481938775,0.2,0.07149837472338694,0.014659271801403438
